hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
0,5,6,1016,49.61,0,9,122
1,5,6,1016,51.4,0,10,117
2,6,6,1017,54.53,0,11,113
4,5,6,1017,59.45,0,13,110
6,5,5,1016,1.79,0,0,122
8,6,7,1017,6.71,0,0,106
9,7,9,1017,8.5,0,0,107
11,4,14,1017,21.47,0,0,122
12,-3,14,1017,30.41,0,0,88
13,-5,14,1017,39.35,0,0,24
14,-5,14,1017,47.4,0,0,9
15,-7,13,1017,57.23,0,0,12
17,-6,12,1018,76,0,0,11
18,-5,9,1019,84.94,0,0,11
19,-10,9,1020,93.88,0,0,9
20,-8,7,1022,98.8,0,0,10
22,-9,4,1023,108.63,0,0,8
23,-9,3,1023,111.76,0,0,9
1,-9,3,1023,1.79,0,0,7
2,-9,2,1022,1.79,0,0,6
4,-7,1,1021,5.81,0,0,6
6,-5,0,1020,1.79,0,0,12
7,-3,3,1020,3.58,0,0,9
8,-9,7,1020,6.71,0,0,17
10,-13,11,1020,19.67,0,0,16
11,-12,12,1018,27.72,0,0,13
12,-11,12,1017,4.02,0,0,10
14,-11,14,1015,3.13,0,0,10
16,-12,14,1013,3.13,0,0,11
17,-13,13,1012,6.26,0,0,13
19,-10,9,1011,12.52,0,0,14
20,-10,10,1012,16.54,0,0,24
21,-9,8,1012,19.67,0,0,33
22,-8,7,1012,21.46,0,0,34
23,-7,7,1012,23.25,0,0,32
0,-8,6,1012,25.04,0,0,36
1,-8,6,1011,28.17,0,0,43
2,-7,6,1010,31.3,0,0,55
3,-3,4,1010,34.43,0,0,57
4,-3,3,1010,38.45,0,0,57
6,-3,3,1010,45.6,0,0,104
8,-3,5,1011,54.54,0,0,69
10,-2,9,1010,62.58,0,0,63
11,-1,11,1008,66.6,0,0,71
13,-2,13,1006,75.54,0,0,80
14,-4,14,1005,80.46,0,0,89
15,-1,15,1004,86.27,0,0,106
16,-1,14,1003,91.19,0,0,114
17,-1,12,1003,96.11,0,0,126
18,-1,12,1003,101.03,0,0,97
19,-2,11,1005,104.16,0,0,83
20,-2,11,1006,105.95,0,0,97
21,-2,12,1008,1.79,0,0,90
22,4,9,1008,4.92,0,0,93
23,3,9,1008,3.13,0,0,78
0,2,8,1008,1.79,0,0,54
2,1,7,1008,8.05,0,0,44
3,1,8,1009,5.81,0,0,22
4,-15,9,1010,14.75,0,0,27
6,-22,8,1011,34.41,0,0,29
7,-20,7,1012,45.59,0,0,13
9,-17,9,1013,68.84,0,0,17
10,-15,10,1013,80.91,0,0,16
13,-16,12,1012,115.34,0,0,12
14,-16,12,1012,126.52,0,0,17
15,-16,13,1012,136.35,0,0,13
16,-17,12,1012,148.42,0,0,12
18,-16,11,1014,168.54,0,0,12
21,-16,9,1016,196.25,0,0,15
22,-15,8,1016,203.4,0,0,11
23,-13,8,1016,212.34,0,0,13
2,-11,7,1015,239.16,0,0,8
3,-11,7,1016,247.21,0,0,6
5,-11,6,1018,260.17,0,0,8
7,-11,7,1019,270.01,0,0,9
8,-11,8,1019,278.95,0,0,11
10,-12,10,1021,295.04,0,0,12
11,-13,12,1021,302.19,0,0,13
13,-15,13,1020,316.49,0,0,14
14,-12,12,1020,321.41,0,0,14
15,-11,11,1020,1.79,0,0,14
17,-12,11,1020,12.07,0,0,11
19,-15,9,1021,25.93,0,0,13
20,-13,9,1022,33.08,0,0,14
21,-13,8,1022,40.23,0,0,22
0,-11,6,1022,56.77,0,0,10
1,-10,6,1022,62.58,0,0,10
5,-9,5,1021,84.93,0,0,8
6,-9,4,1021,89.85,0,0,9
9,-10,9,1021,110.87,0,0,12
11,-13,11,1020,129.64,0,0,12
12,-15,12,1019,138.58,0,0,10
14,-13,13,1018,157.35,0,0,14
17,-14,11,1016,182.38,0,0,7
18,-14,11,1016,189.53,0,0,6
20,-14,9,1017,197.58,0,0,17
21,-15,9,1018,201.6,0,0,17
22,-16,9,1018,204.73,0,0,21
23,-13,7,1018,207.86,0,0,26
1,-12,7,1019,214.12,0,0,27
2,-10,1,1019,218.14,0,0,29
3,-11,3,1019,219.93,0,0,41
4,-10,2,1019,223.06,0,0,16
6,-11,6,1019,229.77,0,0,13
8,-13,10,1020,245.86,0,0,19
9,-14,11,1021,255.69,0,0,18
11,-15,14,1020,271.79,0,0,10
12,-16,15,1019,280.73,0,0,13
13,-17,16,1018,288.78,0,0,12
14,-16,17,1017,295.93,0,0,14
16,-17,18,1016,313.81,0,0,8
17,-18,17,1016,321.86,0,0,6
19,-16,13,1016,1.79,0,0,5
21,-7,8,1017,0.89,0,0,22
22,-11,9,1017,1.79,0,0,41
23,-13,12,1017,5.81,0,0,49
1,-7,6,1017,0.89,0,0,38
2,-8,5,1017,1.78,0,0,41
3,-4,4,1016,0.89,0,0,35
4,-4,2,1016,0.89,0,0,42
5,-6,3,1016,1.34,0,0,55
6,-6,1,1016,3.13,0,0,62
7,-4,5,1016,0.89,0,0,66
8,-7,10,1016,0.89,0,0,64
9,-8,12,1016,1.78,0,0,53
10,-10,14,1016,1.79,0,0,62
11,-12,16,1015,3.58,0,0,53
13,-10,18,1013,1.79,0,0,62
14,-9,21,1011,4.92,0,0,74
15,-8,23,1009,8.94,0,0,41
16,-8,23,1008,13.86,0,0,29
17,-6,23,1008,19.67,0,0,45
18,-4,21,1008,22.8,0,0,54
20,-1,17,1009,2.68,0,0,51
21,-2,18,1008,1.79,0,0,47
22,0,20,1007,7.6,0,0,52
0,1,11,1006,0.89,0,0,59
2,2,15,1004,3.13,0,0,65
3,1,8,1003,0.89,0,0,91
4,1,8,1002,1.78,0,0,100
5,2,7,1002,2.67,0,0,109
6,2,5,1002,1.79,0,0,101
8,3,13,1002,1.79,0,0,101
10,2,19,1002,1.79,0,0,117
11,2,23,1002,3.13,0,0,132
12,0,25,1002,4.92,0,0,117
14,1,24,1002,21.01,0,0,25
15,0,26,1003,29.95,0,0,14
20,-9,17,1007,75.54,0,0,8
21,-9,14,1009,81.35,0,0,10
23,-14,13,1011,7.15,0,0,12
0,-15,12,1012,15.2,0,0,8
1,-16,11,1013,19.22,0,0,6
3,-18,8,1013,1.79,0,0,6
4,-14,4,1013,3.13,0,0,7
6,-15,5,1014,7.15,0,0,4
7,-17,8,1014,11.17,0,0,6
8,-18,10,1015,3.13,0,0,9
9,-18,11,1015,1.79,0,0,7
10,-18,12,1014,1.79,0,0,10
11,-13,14,1013,0.89,0,0,34
16,-6,17,1007,22.79,0,0,39
17,-6,16,1006,27.71,0,0,45
18,-5,15,1005,32.63,0,0,42
20,-4,14,1005,39.78,0,0,50
21,-4,13,1005,42.91,0,0,48
22,-3,12,1006,46.04,0,0,56
23,-2,10,1006,49.17,0,0,63
0,-3,11,1006,52.3,0,0,59
1,-2,9,1005,0.89,0,0,53
2,-1,8,1005,1.79,0,0,42
3,-1,8,1005,3.58,0,0,44
4,-1,7,1005,0.89,0,0,50
5,-1,7,1004,1.78,0,0,65
6,-1,6,1005,0.89,0,0,70
7,1,9,1005,0.89,0,0,73
9,-4,13,1005,3.13,0,0,62
11,-3,16,1004,4.92,0,0,73
12,-3,17,1003,8.94,0,0,78
13,-3,19,1002,12.96,0,0,79
14,-1,18,1001,17.88,0,0,79
15,1,19,1000,22.8,0,0,89
16,2,18,1000,28.61,0,0,99
18,4,15,1000,41.57,0,0,102
19,3,13,1001,47.38,0,0,81
20,2,12,1002,52.3,0,0,69
21,1,11,1003,55.43,0,0,64
22,0,10,1003,57.22,0,0,55
23,-1,10,1003,59.01,0,0,53
0,-1,9,1003,62.14,0,0,50
1,0,10,1004,4.02,0,0,57
6,1,6,1004,6.71,0,0,63
7,2,11,1005,8.5,0,0,58
10,1,17,1007,11.18,0,0,80
12,-3,19,1007,20.12,0,0,70
13,-4,21,1007,0.89,0,0,57
14,-4,21,1006,2.68,0,0,39
16,-5,21,1005,6.26,0,0,28
18,0,19,1006,9.83,0,0,27
19,-2,15,1007,16.98,0,0,62
20,-2,12,1010,21.9,0,0,96
22,-1,10,1012,32.63,0,0,78
2,1,8,1013,47.83,0,0,52
3,1,8,1013,49.62,0,0,47
4,1,8,1012,0.89,0,0,37
5,1,8,1012,1.79,0,0,27
6,1,8,1012,4.92,0,0,28
10,-3,12,1011,21.46,0,0,49
11,-4,13,1010,27.27,0,0,32
12,-4,14,1010,31.29,0,0,41
13,-5,15,1009,34.42,0,0,46
14,-3,16,1008,37.55,0,0,55
15,-5,16,1008,40.68,0,0,63
16,-4,16,1007,44.7,0,0,72
17,-4,15,1008,47.83,0,0,68
19,-7,13,1010,55.87,0,0,55
20,-8,12,1012,59,0,0,49
21,-8,12,1014,0.89,0,0,43
0,-7,11,1017,13.86,0,0,39
1,-8,9,1018,7.15,0,0,10
2,-10,8,1020,14.3,0,0,13
3,-11,7,1021,5.81,0,0,9
4,-12,7,1022,9.83,0,0,6
5,-12,6,1023,4.02,0,0,8
7,-14,8,1025,11.17,0,0,8
8,-16,9,1026,16.98,0,0,9
9,-17,10,1026,21.9,0,0,9
10,-16,10,1026,29.05,0,0,7
11,-17,11,1025,34.86,0,0,8
12,-16,12,1024,39.78,0,0,6
13,-19,14,1023,7.15,0,0,6
14,-18,14,1022,5.81,0,0,4
15,-20,14,1021,9.83,0,0,7
16,-20,14,1020,13.85,0,0,6
17,-20,14,1020,4.92,0,0,7
18,-20,13,1020,4.92,0,0,9
19,-19,12,1021,8.05,0,0,8
21,-16,11,1023,3.58,0,0,25
22,-16,11,1024,0.89,0,0,28
23,-16,11,1024,1.79,0,0,23
0,-10,9,1024,1.79,0,0,41
1,-2,8,1024,7.6,0,0,41
2,-1,7,1024,12.52,0,0,56
4,-2,7,1025,18.78,0,0,63
5,-4,6,1025,20.57,0,0,65
7,-4,7,1026,24.15,0,0,60
8,-4,8,1027,25.94,0,0,51
9,-5,8,1026,29.07,0,0,43
10,-1,8,1026,33.09,0,0,41
11,1,7,1026,40.24,0,0,43
13,-3,8,1025,4.02,0,0,35
14,-3,8,1024,8.04,0,0,40
15,-3,8,1023,12.06,0,0,41
16,-3,8,1022,16.08,0,0,59
18,-2,7,1022,26.81,0,0,51
19,0,7,1022,32.62,0,0,57
20,0,6,1023,37.54,0,0,64
21,1,5,1023,41.56,0,0,71
23,1,5,1023,48.71,0,0,73
0,1,5,1023,51.84,0,0,67
1,1,4,1023,53.63,0,0,64
3,1,3,1023,57.21,0,0,74
4,1,2,1022,0.89,0,0,80
5,0,1,1023,0.89,0,0,84
6,1,1,1023,0.89,0,0,83
7,3,4,1023,2.68,0,0,86
8,2,6,1023,4.47,0,0,92
9,1,8,1023,6.26,0,0,92
10,0,10,1023,0.89,0,0,84
12,-3,14,1021,4.47,0,0,78
13,-3,15,1020,6.26,0,0,75
14,-4,16,1019,10.28,0,0,81
15,-2,16,1018,4.92,0,0,70
16,-2,16,1017,9.84,0,0,69
18,-2,14,1018,21.46,0,0,75
21,-2,11,1020,36.21,0,0,81
23,0,8,1020,0.89,0,0,91
0,1,8,1021,1.79,0,0,105
2,1,7,1021,0.89,0,0,118
3,2,5,1020,0.89,0,0,125
4,2,5,1021,1.78,0,0,123
5,2,4,1020,2.67,0,0,132
6,2,4,1020,0.89,0,0,126
7,3,6,1021,1.78,0,0,136
9,4,10,1021,1.79,0,0,143
10,3,12,1021,3.58,0,0,153
12,2,16,1019,10.73,0,0,164
13,3,16,1018,15.65,0,0,147
14,3,17,1016,19.67,0,0,134
15,2,18,1015,25.48,0,0,138
16,0,19,1014,31.29,0,0,140
17,0,18,1014,37.1,0,0,142
20,3,14,1016,50.96,0,0,126
21,3,13,1016,54.98,0,0,102
22,3,13,1016,58.11,0,0,89
23,3,13,1016,63.03,0,0,89
0,3,12,1016,67.05,0,0,104
1,4,11,1016,71.07,0,0,114
3,4,9,1015,75.99,0,0,123
6,4,8,1016,4.92,0,0,147
7,5,9,1016,6.71,0,0,151
11,6,14,1015,3.13,0,0,195
12,7,15,1015,7.15,0,0,201
13,7,15,1014,11.17,0,0,214
15,7,16,1013,20.11,0,0,218
18,7,15,1012,33.08,0,0,158
19,6,15,1012,34.87,0,0,166
20,7,12,1012,0.89,0,0,171
21,7,11,1012,1.78,0,0,183
23,7,13,1012,4.92,0,0,188
0,7,13,1012,8.94,0,0,152
1,7,12,1012,12.96,0,0,135
2,6,10,1012,16.09,0,0,135
3,6,10,1011,17.88,0,0,134
4,7,9,1011,21.01,0,0,140
6,7,10,1011,25.93,0,0,175
7,7,10,1011,29.95,0,0,195
8,7,10,1012,31.74,0,0,203
10,7,11,1011,1.79,0,0,214
14,9,15,1009,0.89,0,0,250
15,9,16,1008,4.02,0,0,258
16,8,15,1010,4.92,0,0,260
17,8,15,1011,8.05,0,0,275
18,7,15,1011,0.89,0,0,258
21,8,11,1013,1.79,0,0,190
22,7,9,1013,0.89,0,0,217
23,7,8,1013,1.78,0,0,236
0,7,8,1013,2.67,0,0,224
1,7,8,1013,1.79,0,0,241
2,7,8,1013,0.89,0,0,217
3,6,7,1013,2.68,0,0,179
4,5,6,1012,4.47,0,0,154
6,5,6,1012,10.73,0,0,148
7,8,9,1012,13.86,0,0,165
8,8,13,1011,15.65,0,0,125
9,7,15,1011,0.89,0,0,87
10,6,17,1010,1.79,0,0,85
11,2,21,1010,3.13,0,0,73
12,-2,23,1008,4.92,0,0,77
14,-10,24,1007,22.8,0,0,36
15,-11,25,1007,32.63,0,0,15
16,-8,24,1006,42.46,0,0,9
18,-3,19,1007,54.53,0,0,11
19,-4,18,1008,59.45,0,0,14
21,-5,17,1012,9.83,0,0,14
22,-4,15,1013,18.77,0,0,8
0,-5,13,1013,31.73,0,0,6
1,-4,12,1013,35.75,0,0,7
2,-4,13,1013,40.67,0,0,14
3,-4,12,1013,44.69,0,0,12
4,-5,12,1012,48.71,0,0,16
6,-8,13,1014,61.68,0,0,15
7,-7,15,1014,68.83,0,0,10
8,-8,16,1014,76.88,0,0,9
9,-8,17,1014,85.82,0,0,8
10,-9,19,1014,94.76,0,0,9
11,-10,20,1014,104.59,0,0,10
12,-9,21,1013,113.53,0,0,10
13,-9,22,1013,121.58,0,0,9
14,-11,22,1012,131.41,0,0,8
21,-10,14,1013,0.89,0,0,22
0,-7,11,1013,0.89,0,0,95
1,-6,10,1013,3.13,0,0,40
2,-5,10,1013,1.79,0,0,71
4,-4,10,1012,0.89,0,0,92
6,0,7,1012,1.78,0,0,100
7,0,11,1012,2.67,0,0,115
11,0,20,1011,2.68,0,0,81
12,-1,22,1010,3.13,0,0,80
13,0,23,1009,7.15,0,0,80
14,1,24,1008,8.94,0,0,78
16,1,24,1006,16.98,0,0,66
17,2,22,1006,21,0,0,74
18,1,22,1006,25.92,0,0,74
19,1,20,1006,30.84,0,0,80
20,0,19,1007,35.76,0,0,74
22,-3,17,1009,43.81,0,0,41
0,-1,16,1009,48.73,0,0,45
1,-1,15,1009,1.79,0,0,55
2,-1,14,1009,0.89,0,0,63
3,1,11,1009,0.89,0,0,69
8,-1,18,1011,1.79,0,0,62
9,-6,19,1012,4.02,0,0,61
11,0,21,1012,11.17,0,0,45
12,-1,22,1011,14.3,0,0,50
13,1,23,1010,18.32,0,0,54
15,3,24,1009,26.36,0,0,75
16,1,24,1009,31.28,0,0,76
17,2,23,1009,36.2,0,0,70
18,4,22,1009,41.12,0,0,80
20,5,19,1011,48.27,0,0,95
22,4,16,1012,54.53,0,0,81
23,4,15,1013,56.32,0,0,97
0,4,15,1013,58.11,0,0,103
1,4,13,1012,61.24,0,0,85
3,5,13,1011,0.89,0,0,96
6,6,11,1010,0.89,0,0,91
7,5,13,1010,0.89,0,0,81
8,5,14,1010,1.79,0,0,81
9,5,16,1010,4.92,0,0,94
10,6,15,1010,8.94,0,0,80
11,6,15,1010,0.89,0,0,79
12,7,17,1009,3.13,0,0,89
13,7,18,1009,4.92,0,0,85
14,7,18,1008,0.89,0,0,82
15,7,18,1007,1.78,0,0,85
17,8,19,1007,3.56,0,0,92
18,7,19,1008,3.13,0,0,96
19,-5,19,1010,12.96,0,0,74
20,-9,20,1011,22.79,0,0,16
21,-8,19,1012,29.94,0,0,21
22,-5,16,1012,1.79,0,0,20
23,-10,19,1013,7.15,0,0,17
1,-11,17,1014,16.98,0,0,11
2,-11,16,1014,18.77,0,0,14
3,-2,11,1014,0.89,0,0,14
4,-3,9,1013,1.79,0,0,15
5,-1,8,1013,0.89,0,0,17
9,-9,22,1014,3.13,0,0,20
11,-9,25,1012,9.39,0,0,47
13,-11,27,1011,22.36,0,0,39
14,-11,28,1009,31.3,0,0,27
15,-14,29,1009,42.48,0,0,30
16,-14,29,1008,51.42,0,0,11
17,-15,28,1008,62.6,0,0,12
18,-13,27,1008,71.54,0,0,38
19,-15,26,1009,80.48,0,0,74
20,-13,25,1010,87.63,0,0,37
23,-13,23,1011,106.4,0,0,48
0,-10,18,1012,110.42,0,0,81
2,-13,18,1014,9.84,0,0,12
3,-12,16,1014,11.63,0,0,10
4,-7,12,1014,1.79,0,0,11
6,-8,14,1015,3.13,0,0,10
8,-10,19,1016,9.84,0,0,14
9,-10,21,1016,13.86,0,0,10
10,-10,22,1015,18.78,0,0,9
11,-10,24,1015,23.7,0,0,11
12,-11,26,1014,27.72,0,0,70
13,-9,28,1013,4.02,0,0,11
14,-9,28,1012,3.13,0,0,12
15,-13,28,1011,4.92,0,0,13
16,-11,28,1011,3.13,0,0,16
17,-12,27,1011,4.02,0,0,11
18,-15,26,1011,3.13,0,0,13
19,-10,23,1012,0.89,0,0,22
22,-10,19,1015,1.79,0,0,40
0,-2,14,1017,10.73,0,0,38
1,-2,13,1018,12.52,0,0,81
2,-1,10,1018,1.79,0,0,41
3,0,9,1018,3.58,0,0,36
4,2,8,1018,0.89,0,0,59
6,2,8,1018,0.89,0,0,48
7,2,13,1018,0.89,0,0,83
8,2,17,1018,1.78,0,0,45
10,0,19,1017,1.79,0,0,30
11,-2,21,1016,3.58,0,0,27
12,-6,22,1015,1.79,0,0,24
13,-7,23,1014,3.58,0,0,28
16,-4,24,1011,7.15,0,0,28
18,-1,22,1011,20.11,0,0,38
19,0,21,1012,25.92,0,0,59
20,-1,21,1012,29.05,0,0,41
22,1,16,1013,32.63,0,0,56
23,4,15,1013,35.76,0,0,70
0,1,16,1013,38.89,0,0,71
1,0,16,1013,42.02,0,0,55
2,1,15,1013,43.81,0,0,52
3,2,14,1013,45.6,0,0,53
4,3,14,1013,49.62,0,0,57
5,5,14,1013,52.75,0,0,72
6,6,13,1014,54.54,0,0,88
7,6,14,1014,57.67,0,0,98
8,6,16,1015,1.79,0,0,103
9,7,17,1014,1.79,0,0,100
12,2,22,1012,4.92,0,0,78
14,1,24,1011,12.07,0,0,98
18,4,21,1009,29.05,0,0,95
20,4,19,1010,39.78,0,0,94
21,4,18,1011,44.7,0,0,79
22,4,17,1012,48.72,0,0,87
23,5,17,1013,54.53,0,0,81
0,4,17,1013,58.55,0,0,59
1,7,13,1015,4.02,0,1,68
2,9,12,1016,1.79,0,2,82
3,9,13,1016,4.92,0,3,60
6,9,13,1017,0.89,0,0,52
7,10,14,1018,1.79,0,0,51
9,8,17,1018,0.89,0,0,56
10,9,19,1018,1.78,0,0,57
12,6,20,1018,4.46,0,0,61
13,7,21,1017,6.25,0,0,69
14,5,22,1016,3.13,0,0,71
15,5,22,1016,1.79,0,0,73
16,5,22,1015,4.02,0,0,67
17,4,22,1015,8.04,0,0,60
18,4,21,1015,12.96,0,0,57
21,7,16,1016,23.24,0,0,72
22,7,17,1016,25.03,0,0,77
0,7,15,1017,30.84,0,0,86
1,7,15,1017,34.86,0,0,71
3,7,14,1017,39.78,0,0,74
4,7,13,1017,42.91,0,0,83
5,7,13,1017,46.04,0,0,88
6,8,12,1018,1.79,0,0,98
7,9,14,1018,1.79,0,0,112
9,9,18,1018,5.37,0,0,131
10,10,19,1018,1.79,0,0,139
11,9,23,1017,7.15,0,0,117
13,5,24,1016,19.22,0,0,82
14,3,24,1015,26.37,0,0,78
15,2,25,1015,32.18,0,0,70
17,-1,25,1014,42.01,0,0,65
18,-1,24,1014,47.82,0,0,54
19,1,23,1014,51.84,0,0,65
20,3,21,1015,54.97,0,0,71
21,4,20,1016,56.76,0,0,75
22,9,16,1016,57.65,0,0,80
23,8,17,1016,59.44,0,0,84
2,9,15,1016,64.81,0,0,136
3,9,14,1016,0.89,0,0,145
5,9,12,1017,0.89,0,0,153
6,9,12,1017,0.89,0,0,167
7,10,15,1018,0.89,0,0,157
10,10,21,1018,1.78,0,0,169
11,11,23,1018,2.67,0,0,161
12,12,25,1017,3.56,0,0,156
13,12,26,1016,4.45,0,0,172
14,11,27,1016,3.13,0,0,177
15,11,27,1015,6.26,0,0,182
16,12,27,1014,10.28,0,0,179
18,13,26,1013,18.32,0,0,209
19,13,25,1014,22.34,0,0,211
20,14,22,1014,25.47,0,0,230
22,15,21,1015,31.28,0,0,271
0,15,18,1015,0.89,0,0,284
1,15,18,1015,1.78,0,0,297
3,14,16,1015,1.78,0,0,301
4,14,15,1015,0.89,0,0,320
5,14,15,1015,0.89,0,0,315
6,14,15,1015,1.34,0,0,318
10,15,24,1015,2.67,0,0,261
11,16,26,1015,3.56,0,0,266
13,14,29,1014,1.79,0,0,259
14,11,30,1013,4.02,0,0,171
16,8,31,1012,12.96,0,0,103
17,7,30,1012,17.88,0,0,82
18,7,28,1012,21.9,0,0,85
19,8,27,1012,25.92,0,0,90
20,10,25,1013,27.71,0,0,135
21,11,23,1014,29.5,0,0,148
22,14,20,1014,0.89,0,0,143
0,14,18,1015,1.79,0,0,161
3,13,17,1015,1.78,0,0,156
4,13,17,1015,0.89,0,0,157
5,13,15,1015,0.89,0,0,169
9,16,23,1017,2.67,0,0,251
10,16,24,1017,3.56,0,0,251
12,15,27,1016,4.92,0,0,194
13,14,28,1015,8.05,0,0,137
14,13,29,1014,11.18,0,0,127
16,12,29,1013,20.12,0,0,143
20,12,26,1013,34.42,0,0,182
21,9,24,1014,38.44,0,0,164
22,11,22,1014,41.57,0,0,166
23,11,21,1014,44.7,0,0,199
1,10,20,1014,48.28,0,0,223
2,10,19,1014,50.07,0,0,218
3,11,18,1014,0.89,0,0,272
4,10,16,1014,1.34,0,0,172
5,10,16,1014,1.79,0,0,137
6,10,18,1014,4.92,0,0,119
8,10,20,1015,3.13,0,0,120
10,10,22,1015,9.39,0,0,126
11,10,22,1015,13.41,0,0,123
13,12,24,1014,20.56,0,0,141
14,13,22,1014,25.48,0,0,163
15,13,23,1013,29.5,0,0,148
16,14,23,1013,32.63,0,0,139
17,13,23,1012,35.76,0,0,88
18,13,22,1012,38.89,0,0,68
20,12,21,1012,42.47,0,0,103
21,12,22,1013,44.26,0,1,77
22,10,20,1013,49.18,0,0,42
23,10,20,1013,53.2,0,0,35
4,12,17,1011,7.16,0,0,49
5,12,17,1011,8.95,0,0,55
6,12,17,1011,12.08,0,0,56
7,12,17,1011,16.1,0,0,64
8,11,17,1011,20.12,0,0,52
9,11,17,1012,23.25,0,0,17
10,12,17,1011,26.38,0,0,21
12,11,18,1010,33.53,0,0,25
13,12,18,1010,35.32,0,0,35
14,11,20,1009,38.45,0,0,28
17,12,19,1007,46.5,0,0,60
18,12,19,1007,48.29,0,0,60
19,12,18,1007,0.89,0,0,66
20,12,16,1008,1.79,0,0,64
21,12,15,1008,3.58,0,0,60
23,12,14,1008,0.89,0,0,65
0,11,13,1007,3.13,0,0,73
3,10,11,1004,0.89,0,0,97
5,9,9,1003,0.89,0,0,105
6,9,9,1003,1.78,0,0,108
7,11,12,1003,2.67,0,0,116
8,13,16,1003,4.46,0,0,98
10,-1,25,1002,15.2,0,0,9
12,3,27,1001,4.02,0,0,16
13,-2,30,1001,8.94,0,0,14
14,-3,30,1000,14.75,0,0,12
15,-2,31,999,18.77,0,0,9
16,-5,31,998,3.13,0,0,14
18,-9,30,997,8.05,0,0,16
19,5,25,998,1.79,0,0,19
20,-3,27,999,5.81,0,0,38
21,-1,26,999,12.96,0,0,33
23,2,24,999,22.79,0,0,46
0,5,19,999,24.58,0,0,47
1,7,15,998,26.37,0,0,60
2,8,14,997,0.89,0,0,52
3,8,13,997,1.78,0,0,54
4,7,12,996,2.67,0,0,70
5,6,11,996,3.56,0,0,89
6,8,10,995,1.79,0,0,115
8,8,21,995,1.78,0,0,106
11,-3,31,994,8.05,0,0,58
12,-6,32,994,13.86,0,0,26
13,-5,33,993,17.88,0,0,27
15,-17,34,992,33.97,0,0,17
18,-7,30,993,50.96,0,0,55
19,-8,26,994,54.09,0,0,26
21,-4,21,996,1.79,0,0,38
22,-8,21,997,2.68,0,0,48
23,0,16,997,4.47,0,0,31
0,-9,18,997,3.13,0,0,25
1,-7,17,998,0.89,0,0,32
2,3,14,998,1.78,0,0,67
3,0,11,998,0.89,0,0,119
5,-4,13,999,1.79,0,0,52
6,-4,15,999,0.89,0,0,36
7,-5,19,1000,1.79,0,0,53
8,-9,21,1000,7.6,0,0,47
9,-6,23,1000,4.92,0,0,29
10,-6,25,1001,4.02,0,0,24
11,-6,26,1001,1.79,0,0,22
12,-9,28,1000,1.79,0,0,10
13,-12,29,1000,4.92,0,0,12
15,-8,30,999,3.13,0,0,93
16,-4,28,999,7.15,0,0,35
17,-5,28,999,8.94,0,0,24
18,-4,28,999,12.07,0,0,35
19,-4,26,999,15.2,0,0,46
20,-3,24,1000,19.22,0,0,43
21,-2,22,1002,22.35,0,0,77
22,-2,20,1002,25.48,0,0,79
23,-1,19,1002,26.37,0,0,59
0,2,16,1003,0.89,0,0,35
2,6,17,1003,1.78,0,0,50
3,6,14,1002,2.67,0,0,53
5,5,12,1002,3.58,0,0,91
6,6,15,1003,5.37,0,0,96
8,4,20,1004,8.95,0,0,130
9,4,21,1004,12.08,0,0,83
10,4,23,1003,0.89,0,0,78
11,-1,24,1004,1.78,0,0,69
12,1,25,1002,1.79,0,0,65
14,6,27,1000,3.58,0,0,72
15,5,27,1000,9.39,0,0,75
16,6,27,1000,13.41,0,0,90
17,7,25,999,16.54,0,0,103
19,9,23,1000,22.8,0,0,120
20,11,21,1000,24.59,0,0,128
21,12,20,1002,0.89,0,0,144
22,13,18,1002,0.89,0,0,179
23,13,18,1003,1.78,0,0,176
0,13,17,1004,0.89,0,0,264
1,13,16,1005,0.89,0,0,195
2,12,15,1005,1.79,0,0,196
4,-7,22,1005,20.12,0,0,25
5,-5,21,1006,25.93,0,0,50
6,-3,21,1006,33.08,0,0,15
7,-3,23,1007,40.23,0,0,28
11,-1,27,1009,65.71,0,0,21
12,-2,29,1009,68.84,0,0,93
13,-1,29,1008,1.79,0,0,140
14,1,31,1007,3.58,0,0,75
17,1,30,1007,7.15,0,0,19
18,4,28,1007,1.79,0,0,38
19,2,25,1008,3.58,0,0,44
20,-1,27,1009,6.71,0,0,37
21,0,27,1010,4.02,0,0,42
23,7,20,1011,3.58,0,0,86
0,7,19,1012,0.89,0,0,67
1,4,19,1013,0.89,0,0,79
2,7,16,1014,1.78,0,0,55
3,7,17,1014,1.79,0,0,77
4,8,15,1015,0.89,0,0,86
5,8,15,1016,1.79,0,0,105
6,8,16,1016,0.89,0,0,111
7,7,20,1017,1.79,0,0,126
8,5,21,1018,4.92,0,0,90
9,5,23,1018,8.05,0,0,60
10,6,25,1018,9.84,0,0,99
11,5,25,1018,1.79,0,0,67
15,5,27,1014,8.94,0,0,48
16,5,27,1014,13.86,0,0,42
17,6,27,1014,17.88,0,0,37
18,7,25,1014,22.8,0,0,39
19,8,24,1015,26.82,0,0,76
20,8,22,1015,29.95,0,0,53
22,8,20,1017,34.87,0,0,38
2,9,16,1018,44.71,0,0,38
3,9,15,1018,0.89,0,0,53
4,8,13,1018,1.78,0,0,53
5,9,13,1018,2.23,0,0,49
6,10,14,1019,2.68,0,0,62
7,10,18,1019,3.57,0,0,59
8,10,20,1019,4.46,0,0,68
